THREAT ID,THREAT,VULNERABILITY ID,VULNERABILITY,VTHE,COUNTERMEASURE ID,COUNTERMEASURE
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.25,Proxy account routing
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.26,User account routing
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.27,"The system does not warn the user that the userid is incorrect and still allows the password to be entered. After the password has been entered, it generically communicates that access has not been permitted"
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s9,"Implementation of ""discretionary access control"""
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s10,"Implementation of ""mandatory access control"""
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s11,Trusted path
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12,Trusted recovery capability
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.1,Restarting the system in single-user mode
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.2,Recovering files that were active at the time of system failure
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.3,Recovering damaged files using previously made backups
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.4,"Check critical files, associated with passwords"
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4,Staff training
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.1,Test to assess the level of computer literacy of staff
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.2,Internal course on the use of procedures based on tests carried out
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.3,Final exams to evaluate the level of knowledge acquired
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.4,Periodic knowledge checks
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.5,Creation of working groups according to specific expertise
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3,Instructions on safety and personnel management
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.1,Motivate staff to follow the company's safety policy
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos"
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.4,Avoid situations of discontent on the part of employees
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.5,Regularly review staff safety training
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.6,Keep staff informed of safety news
M5,Trojan Horse Attack,V16,Untrained staff,1,pe3.7,Maintain a climate of serenity within the company
M5,Trojan Horse Attack,V16,Untrained staff,1,pe5,Establish a user support staff to perform security checks and provide assistance with security issues
M5,Trojan Horse Attack,V16,Untrained staff,1,pr21,Hardware and software inventory
M5,Trojan Horse Attack,V16,Untrained staff,1,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M5,Trojan Horse Attack,V16,Untrained staff,1,pr26,Configuration Management
M5,Trojan Horse Attack,V16,Untrained staff,1,pr26.1,Assigning a unique identifier to each entry
M5,Trojan Horse Attack,V16,Untrained staff,1,pr26.2,Developing a Configuration Management Plan
M5,Trojan Horse Attack,V16,Untrained staff,1,pr26.3,Recording all changes to a system's configuration
M5,Trojan Horse Attack,V16,Untrained staff,1,pr26.4,Implementing a configuration control plan
M5,Trojan Horse Attack,V16,Untrained staff,1,pr26.5,Life cycle assurance
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control"""
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control"""
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s14.1,Control of major operating system calls or specific malicious actions via TSR procedures
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s14.2,"Programs for scanning files, identifying the virus strain, identifying the type of infection, deleting infected files"
M6,Computer virus attack,V7,Untested software applications,2,pr9,Software development/update control
M6,Computer virus attack,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development
M6,Computer virus attack,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M6,Computer virus attack,V7,Untested software applications,2,pr9.3,Definition of system security features
M6,Computer virus attack,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
